timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
243733206,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
244240402,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
244747296,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
245255384,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
245765383,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
246274369,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
246775384,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
247283297,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
247791296,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
248300351,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
248807299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
249315436,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
249823356,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
250332546,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
250842299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
251349326,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
251859341,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
252369303,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
252877299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
253386338,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
253893378,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
254402301,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
254911366,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
