timestamp,safety_switch_available,safety_off,override_available,override_enabled
40325743,1,1,0,0
41328996,1,1,0,0
42334861,1,1,0,0
43338220,1,1,0,0
44358992,1,1,0,0
45379769,1,1,0,0
46380574,1,1,0,0
47401225,1,1,0,0
48404627,1,1,0,0
49422780,1,1,0,0
50443571,1,1,0,0
51444851,1,1,0,0
52445455,1,1,0,0
53446298,1,1,0,0
54447146,1,1,0,0
55448103,1,1,0,0
56448776,1,1,0,0
57452158,1,1,0,0
58472931,1,1,0,0
59476471,1,1,0,0
60477133,1,1,0,0
61480498,1,1,0,0
62481320,1,1,0,0
63499740,1,1,0,0
64500624,1,1,0,0
65506243,1,1,0,0
66524551,1,1,0,0
67526972,1,1,0,0
68531306,1,1,0,0
69532190,1,1,0,0
70535462,1,1,0,0
71536387,1,1,0,0
72557135,1,1,0,0
73575356,1,1,0,0
74596230,1,1,0,0
75602056,1,1,0,0
76622651,1,1,0,0
77643435,1,1,0,0
78644305,1,1,0,0
79650266,1,1,0,0
80653523,1,1,0,0
81656812,1,1,0,0
82677027,1,1,0,0
83693572,1,1,0,0
84709042,1,1,0,0
85727395,1,1,0,0
86740340,1,1,0,0
87756574,1,1,0,0
88776596,1,1,0,0
89796097,1,1,0,0
90816238,1,1,0,0
91832011,1,1,0,0
92832994,1,1,0,0
93838679,1,1,0,0
94840991,1,1,0,0
95856344,1,1,0,0
96858707,1,1,0,0
97870990,1,1,0,0
98892810,1,1,0,0
99898583,1,1,0,0
100912069,1,1,0,0
101932668,1,1,0,0
102952473,1,1,0,0
103969078,1,1,0,0
104982494,1,1,0,0
105985804,1,1,0,0
106991522,1,1,0,0
107992545,1,1,0,0
109012601,1,1,0,0
110016776,1,1,0,0
111019968,1,1,0,0
112040773,1,1,0,0
113056916,1,1,0,0
114077528,1,1,0,0
115090471,1,1,0,0
116097525,1,1,0,0
117099656,1,1,0,0
118120671,1,1,0,0
119123854,1,1,0,0
120144518,1,1,0,0
121165357,1,1,0,0
122171124,1,1,0,0
123189500,1,1,0,0
124210094,1,1,0,0
125226035,1,1,0,0
126246651,1,1,0,0
127252690,1,1,0,0
128256555,1,1,0,0
129259209,1,1,0,0
130260088,1,1,0,0
131278560,1,1,0,0
132281700,1,1,0,0
133285177,1,1,0,0
134298725,1,1,0,0
135316774,1,1,0,0
136333029,1,1,0,0
137333270,1,1,0,0
138354144,1,1,0,0
139354990,1,1,0,0
140358314,1,1,0,0
141364144,1,1,0,0
142367627,1,1,0,0
143386035,1,1,0,0
144389261,1,1,0,0
145409925,1,1,0,0
146409933,1,1,0,0
147424607,1,1,0,0
148441345,1,1,0,0
149445708,1,1,0,0
150463939,1,1,0,0
151465042,1,1,0,0
152465695,1,1,0,0
153486475,1,1,0,0
154502270,1,1,0,0
155520448,1,1,0,0
156541347,1,1,0,0
157557491,1,1,0,0
158560449,1,1,0,0
159561343,1,1,0,0
160564610,1,1,0,0
161568029,1,1,0,0
162588858,1,1,0,0
163609530,1,1,0,0
164610358,1,1,0,0
165611307,1,1,0,0
166614735,1,1,0,0
167633032,1,1,0,0
168636319,1,1,0,0
169657049,1,1,0,0
170677809,1,1,0,0
171681132,1,1,0,0
172686964,1,1,0,0
173709731,1,1,0,0
174718455,1,1,0,0
175734338,1,1,0,0
176736204,1,1,0,0
177741150,1,1,0,0
178759395,1,1,0,0
179760191,1,1,0,0
180761127,1,1,0,0
181764608,1,1,0,0
182767909,1,1,0,0
183784354,1,1,0,0
184791036,1,1,0,0
185812794,1,1,0,0
186833396,1,1,0,0
187834359,1,1,0,0
188855226,1,1,0,0
189856113,1,1,0,0
190872339,1,1,0,0
191882530,1,1,0,0
192901135,1,1,0,0
193904167,1,1,0,0
194905032,1,1,0,0
195925803,1,1,0,0
196926853,1,1,0,0
197929992,1,1,0,0
198931190,1,1,0,0
199931842,1,1,0,0
200932830,1,1,0,0
201946169,1,1,0,0
202964508,1,1,0,0
203965156,1,1,0,0
204966108,1,1,0,0
205967018,1,1,0,0
206967878,1,1,0,0
207968844,1,1,0,0
208972081,1,1,0,0
209975478,1,1,0,0
210979281,1,1,0,0
211999878,1,1,0,0
213005462,1,1,0,0
214011465,1,1,0,0
215017135,1,1,0,0
216035692,1,1,0,0
217048777,1,1,0,0
218061963,1,1,0,0
219065423,1,1,0,0
220078844,1,1,0,0
221099666,1,1,0,0
222110355,1,1,0,0
223116136,1,1,0,0
224119486,1,1,0,0
225122855,1,1,0,0
226143680,1,1,0,0
227161866,1,1,0,0
228180074,1,1,0,0
229183663,1,1,0,0
230189585,1,1,0,0
231190417,1,1,0,0
232210993,1,1,0,0
233231849,1,1,0,0
234232793,1,1,0,0
235253303,1,1,0,0
236254326,1,1,0,0
237255192,1,1,0,0
238276020,1,1,0,0
239279514,1,1,0,0
