timestamp,safety_switch_available,safety_off,override_available,override_enabled
13943510,1,1,0,0
14943775,1,1,0,0
15949260,1,1,0,0
16952037,1,1,0,0
17957253,1,1,0,0
18962609,1,1,0,0
19967936,1,1,0,0
20970927,1,1,0,0
21976205,1,1,0,0
22981500,1,1,0,0
23986950,1,1,0,0
24992206,1,1,0,0
25997543,1,1,0,0
27000777,1,1,0,0
28003272,1,1,0,0
29021144,1,1,0,0
30021526,1,1,0,0
31022324,1,1,0,0
32042127,1,1,0,0
33044897,1,1,0,0
34065165,1,1,0,0
35082903,1,1,0,0
36088193,1,1,0,0
37108508,1,1,0,0
38111404,1,1,0,0
39131648,1,1,0,0
40151867,1,1,0,0
41154767,1,1,0,0
42155055,1,1,0,0
43155500,1,1,0,0
44175731,1,1,0,0
45178585,1,1,0,0
46198985,1,1,0,0
47199271,1,1,0,0
48199653,1,1,0,0
49202500,1,1,0,0
50205352,1,1,0,0
51205883,1,1,0,0
52206223,1,1,0,0
53211423,1,1,0,0
54214466,1,1,0,0
55220084,1,1,0,0
56222531,1,1,0,0
57222920,1,1,0,0
58223578,1,1,0,0
59228686,1,1,0,0
60229464,1,1,0,0
61234410,1,1,0,0
62239824,1,1,0,0
63240104,1,1,0,0
64242975,1,1,0,0
65263311,1,1,0,0
66266160,1,1,0,0
67286382,1,1,0,0
68289206,1,1,0,0
69309441,1,1,0,0
70329976,1,1,0,0
71332580,1,1,0,0
72333205,1,1,0,0
73335855,1,1,0,0
74356131,1,1,0,0
75358959,1,1,0,0
76364288,1,1,0,0
77382507,1,1,0,0
78382606,1,1,0,0
79385248,1,1,0,0
80401518,1,1,0,0
81422964,1,1,0,0
82440258,1,1,0,0
83441464,1,1,0,0
84444334,1,1,0,0
85449717,1,1,0,0
86469056,1,1,0,0
87476820,1,1,0,0
88495571,1,1,0,0
89505934,1,1,0,0
90508933,1,1,0,0
91509154,1,1,0,0
92529358,1,1,0,0
93547138,1,1,0,0
94567380,1,1,0,0
95572744,1,1,0,0
96578021,1,1,0,0
97578573,1,1,0,0
98578977,1,1,0,0
99581698,1,1,0,0
100587257,1,1,0,0
101589650,1,1,0,0
102610448,1,1,0,0
103610661,1,1,0,0
104613515,1,1,0,0
105618835,1,1,0,0
106624097,1,1,0,0
107624574,1,1,0,0
108630079,1,1,0,0
109632880,1,1,0,0
110633077,1,1,0,0
111635947,1,1,0,0
112656370,1,1,0,0
113659298,1,1,0,0
114662036,1,1,0,0
115662437,1,1,0,0
116662763,1,1,0,0
117683164,1,1,0,0
118688314,1,1,0,0
119706173,1,1,0,0
120706590,1,1,0,0
121712018,1,1,0,0
122732098,1,1,0,0
123747396,1,1,0,0
124747797,1,1,0,0
125750725,1,1,0,0
126753548,1,1,0,0
127754006,1,1,0,0
128775754,1,1,0,0
129797120,1,1,0,0
130797400,1,1,0,0
131797647,1,1,0,0
132803001,1,1,0,0
133803497,1,1,0,0
134803777,1,1,0,0
135824182,1,1,0,0
136824458,1,1,0,0
137839753,1,1,0,0
138840132,1,1,0,0
139858048,1,1,0,0
140860905,1,1,0,0
141866090,1,1,0,0
142866477,1,1,0,0
143886810,1,1,0,0
144887237,1,1,0,0
145887574,1,1,0,0
146887945,1,1,0,0
147905753,1,1,0,0
148908776,1,1,0,0
149911553,1,1,0,0
150916743,1,1,0,0
151919686,1,1,0,0
152922467,1,1,0,0
153942926,1,1,0,0
154945809,1,1,0,0
155951037,1,1,0,0
156957133,1,1,0,0
157973308,1,1,0,0
158979379,1,1,0,0
159992203,1,1,0,0
161013932,1,1,0,0
162014480,1,1,0,0
163024410,1,1,0,0
164043476,1,1,0,0
165063885,1,1,0,0
166066565,1,1,0,0
167069927,1,1,0,0
168089690,1,1,0,0
169109929,1,1,0,0
170130146,1,1,0,0
171135629,1,1,0,0
172155798,1,1,0,0
173156395,1,1,0,0
174156689,1,1,0,0
175157076,1,1,0,0
176157304,1,1,0,0
177177756,1,1,0,0
178177998,1,1,0,0
179195771,1,1,0,0
180198663,1,1,0,0
181199143,1,1,0,0
182204348,1,1,0,0
183209652,1,1,0,0
184215069,1,1,0,0
185215657,1,1,0,0
186228546,1,1,0,0
187230712,1,1,0,0
188251400,1,1,0,0
189251985,1,1,0,0
190252166,1,1,0,0
191255159,1,1,0,0
192260494,1,1,0,0
193265768,1,1,0,0
194266159,1,1,0,0
195266626,1,1,0,0
196287008,1,1,0,0
