timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
119595230,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120100804,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120606968,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
121115971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
121623998,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
122129971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
122638453,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123146970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123654012,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
124164063,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
124672291,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
125179968,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
125575982,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
126085975,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
126593972,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
127101970,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
127612052,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
128120102,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
128629240,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
129139058,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
129647264,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
130153064,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
130661007,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
131171186,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
131679984,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
132188034,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
132697101,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
