timestamp,safety_switch_available,safety_off,override_available,override_enabled
66819775,1,1,0,0
67837817,1,1,0,0
68858257,1,1,0,0
69878852,1,1,0,0
70899277,1,1,0,0
71905014,1,1,0,0
72908066,1,1,0,0
73908631,1,1,0,0
74929338,1,1,0,0
75949641,1,1,0,0
76951049,1,1,0,0
77955953,1,1,0,0
78972719,1,1,0,0
79987032,1,1,0,0
81007253,1,1,0,0
82008134,1,1,0,0
83008758,1,1,0,0
84014622,1,1,0,0
85017596,1,1,0,0
86033093,1,1,0,0
87053502,1,1,0,0
88059369,1,1,0,0
89064731,1,1,0,0
90065473,1,1,0,0
91066077,1,1,0,0
92066785,1,1,0,0
93084734,1,1,0,0
94105256,1,1,0,0
95118320,1,1,0,0
96119234,1,1,0,0
97122018,1,1,0,0
98142697,1,1,0,0
99143203,1,1,0,0
100143940,1,1,0,0
101161868,1,1,0,0
102164991,1,1,0,0
103183058,1,1,0,0
104183848,1,1,0,0
105186762,1,1,0,0
106187472,1,1,0,0
107188116,1,1,0,0
108188664,1,1,0,0
109194262,1,1,0,0
110197413,1,1,0,0
111212971,1,1,0,0
112218569,1,1,0,0
113236715,1,1,0,0
114239903,1,1,0,0
115240568,1,1,0,0
116243760,1,1,0,0
117259198,1,1,0,0
118279581,1,1,0,0
119285233,1,1,0,0
120285760,1,1,0,0
121306307,1,1,0,0
122306979,1,1,0,0
123312832,1,1,0,0
124313211,1,1,0,0
125313853,1,1,0,0
126317072,1,1,0,0
127322683,1,1,0,0
128328188,1,1,0,0
129331478,1,1,0,0
130334490,1,1,0,0
131340117,1,1,0,0
132343199,1,1,0,0
133363777,1,1,0,0
134384244,1,1,0,0
135389827,1,1,0,0
136392898,1,1,0,0
137396073,1,1,0,0
138414168,1,1,0,0
139414714,1,1,0,0
140432864,1,1,0,0
141433578,1,1,0,0
142439047,1,1,0,0
143444595,1,1,0,0
144445450,1,1,0,0
145446049,1,1,0,0
146451743,1,1,0,0
147454624,1,1,0,0
148475444,1,1,0,0
149475934,1,1,0,0
