timestamp,safety_switch_available,safety_off,override_available,override_enabled
35403818,1,1,0,0
36407009,1,1,0,0
37413021,1,1,0,0
38433573,1,1,0,0
39436882,1,1,0,0
40437607,1,1,0,0
41440892,1,1,0,0
42446729,1,1,0,0
43452814,1,1,0,0
44468188,1,1,0,0
45486285,1,1,0,0
46492106,1,1,0,0
47497939,1,1,0,0
48516182,1,1,0,0
49516809,1,1,0,0
50517735,1,1,0,0
51518711,1,1,0,0
52519259,1,1,0,0
53539930,1,1,0,0
54540771,1,1,0,0
55561426,1,1,0,0
56582217,1,1,0,0
57585463,1,1,0,0
58591348,1,1,0,0
59596940,1,1,0,0
60600283,1,1,0,0
61603574,1,1,0,0
62604364,1,1,0,0
63610398,1,1,0,0
64610886,1,1,0,0
65611743,1,1,0,0
66617621,1,1,0,0
67620898,1,1,0,0
68621665,1,1,0,0
69622452,1,1,0,0
70625845,1,1,0,0
71626800,1,1,0,0
72632383,1,1,0,0
73635745,1,1,0,0
74636538,1,1,0,0
75652329,1,1,0,0
76667981,1,1,0,0
77681182,1,1,0,0
78696803,1,1,0,0
79699998,1,1,0,0
80703360,1,1,0,0
81704229,1,1,0,0
82705288,1,1,0,0
83725700,1,1,0,0
84746346,1,1,0,0
85747187,1,1,0,0
86765471,1,1,0,0
87786215,1,1,0,0
88791873,1,1,0,0
89797748,1,1,0,0
90798410,1,1,0,0
91801692,1,1,0,0
92805063,1,1,0,0
93808379,1,1,0,0
94809209,1,1,0,0
95809957,1,1,0,0
96830784,1,1,0,0
97833928,1,1,0,0
98839872,1,1,0,0
99843013,1,1,0,0
100863696,1,1,0,0
101864480,1,1,0,0
102882868,1,1,0,0
103886004,1,1,0,0
104886841,1,1,0,0
105887710,1,1,0,0
106888420,1,1,0,0
107889307,1,1,0,0
108890133,1,1,0,0
109890914,1,1,0,0
110891713,1,1,0,0
111914561,1,1,0,0
112920789,1,1,0,0
113926401,1,1,0,0
114932357,1,1,0,0
115935480,1,1,0,0
116946203,1,1,0,0
117965692,1,1,0,0
118985296,1,1,0,0
119991982,1,1,0,0
120996768,1,1,0,0
121997633,1,1,0,0
122998386,1,1,0,0
124016564,1,1,0,0
125017352,1,1,0,0
126023421,1,1,0,0
127023978,1,1,0,0
128044726,1,1,0,0
129065310,1,1,0,0
130086097,1,1,0,0
131086917,1,1,0,0
132087784,1,1,0,0
133108391,1,1,0,0
134111759,1,1,0,0
135129950,1,1,0,0
136148069,1,1,0,0
137153941,1,1,0,0
138159798,1,1,0,0
139160456,1,1,0,0
140161423,1,1,0,0
141164644,1,1,0,0
142165460,1,1,0,0
143171230,1,1,0,0
144172007,1,1,0,0
145172887,1,1,0,0
146176308,1,1,0,0
147194293,1,1,0,0
148197670,1,1,0,0
149218301,1,1,0,0
150239071,1,1,0,0
151257119,1,1,0,0
152258062,1,1,0,0
153261385,1,1,0,0
154264963,1,1,0,0
155285296,1,1,0,0
156306004,1,1,0,0
157311938,1,1,0,0
158312635,1,1,0,0
159333364,1,1,0,0
160352168,1,1,0,0
161355460,1,1,0,0
162375616,1,1,0,0
163393953,1,1,0,0
164394530,1,1,0,0
165395463,1,1,0,0
166413571,1,1,0,0
167434353,1,1,0,0
168440150,1,1,0,0
169460750,1,1,0,0
170478948,1,1,0,0
171499656,1,1,0,0
172500377,1,1,0,0
173501291,1,1,0,0
174502090,1,1,0,0
175519890,1,1,0,0
176539143,1,1,0,0
177557935,1,1,0,0
178574816,1,1,0,0
179593150,1,1,0,0
180594061,1,1,0,0
181599830,1,1,0,0
182620359,1,1,0,0
183623831,1,1,0,0
184629588,1,1,0,0
185630379,1,1,0,0
186631409,1,1,0,0
187651822,1,1,0,0
188655185,1,1,0,0
189670970,1,1,0,0
190691676,1,1,0,0
191707378,1,1,0,0
192728088,1,1,0,0
193731321,1,1,0,0
194749513,1,1,0,0
195767725,1,1,0,0
196771005,1,1,0,0
197771747,1,1,0,0
198772778,1,1,0,0
199773452,1,1,0,0
200774394,1,1,0,0
201794000,1,1,0,0
202813206,1,1,0,0
203816583,1,1,0,0
204822416,1,1,0,0
205838225,1,1,0,0
206853852,1,1,0,0
207857056,1,1,0,0
208858132,1,1,0,0
209863829,1,1,0,0
210864579,1,1,0,0
211865312,1,1,0,0
212868710,1,1,0,0
213869437,1,1,0,0
214870288,1,1,0,0
215890989,1,1,0,0
216908675,1,1,0,0
217929806,1,1,0,0
218930352,1,1,0,0
220962309,1,1,0,0
222983756,1,1,0,0
224004339,1,1,0,0
225008025,1,1,0,0
226013411,1,1,0,0
227014447,1,1,0,0
228015144,1,1,0,0
229018516,1,1,0,0
230039212,1,1,0,0
231039936,1,1,0,0
232040881,1,1,0,0
233041534,1,1,0,0
234062240,1,1,0,0
235082990,1,1,0,0
236083818,1,1,0,0
237104655,1,1,0,0
238107717,1,1,0,0
239128506,1,1,0,0
240129272,1,1,0,0
241130266,1,1,0,0
242131014,1,1,0,0
243149805,1,1,0,0
244152821,1,1,0,0
245173354,1,1,0,0
246193776,1,1,0,0
247209615,1,1,0,0
248227849,1,1,0,0
249248537,1,1,0,0
250264325,1,1,0,0
251265113,1,1,0,0
252270923,1,1,0,0
253271834,1,1,0,0
254292344,1,1,0,0
255313009,1,1,0,0
256328946,1,1,0,0
257335511,1,1,0,0
258340416,1,1,0,0
259346772,1,1,0,0
260358537,1,1,0,0
261375179,1,1,0,0
262396077,1,1,0,0
263396662,1,1,0,0
264417379,1,1,0,0
265435644,1,1,0,0
266456234,1,1,0,0
267459606,1,1,0,0
268463218,1,1,0,0
269483539,1,1,0,0
270484424,1,1,0,0
271485207,1,1,0,0
272503553,1,1,0,0
273524192,1,1,0,0
274529916,1,1,0,0
275530891,1,1,0,0
276531591,1,1,0,0
277552337,1,1,0,0
278555584,1,1,0,0
279576337,1,1,0,0
280597104,1,1,0,0
281617633,1,1,0,0
282618577,1,1,0,0
283636853,1,1,0,0
284642545,1,1,0,0
285658287,1,1,0,0
286681473,1,1,0,0
287685168,1,1,0,0
288702952,1,1,0,0
289708850,1,1,0,0
290709672,1,1,0,0
291713076,1,1,0,0
292733804,1,1,0,0
293754342,1,1,0,0
294757683,1,1,0,0
295760964,1,1,0,0
296776727,1,1,0,0
297797455,1,1,0,0
298798222,1,1,0,0
299799075,1,1,0,0
300799875,1,1,0,0
301820551,1,1,0,0
302823954,1,1,0,0
303824841,1,1,0,0
304825588,1,1,0,0
305846207,1,1,0,0
306852039,1,1,0,0
307853078,1,1,0,0
308853724,1,1,0,0
309857047,1,1,0,0
310857931,1,1,0,0
311861229,1,1,0,0
312861978,1,1,0,0
313880156,1,1,0,0
314886013,1,1,0,0
315886953,1,1,0,0
316887743,1,1,0,0
