timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
24821449,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25328004,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25837029,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26345075,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26852970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27360348,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27866006,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28373412,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28880012,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29388069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29895080,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30403977,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30912067,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31421328,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31927978,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32437060,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32944112,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33454007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33962040,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34469970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34978984,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35485971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35993270,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
36500181,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37008988,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37517056,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38026134,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38533011,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39041372,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39547878,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40054074,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40562973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41069998,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41579005,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42087130,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42593970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43103280,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43610733,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44117993,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44626142,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45134374,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45640997,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46148972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46656971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47164163,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47673001,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48178972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48687973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49195137,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49695974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50204037,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50709976,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51220225,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51727972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52236622,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52743974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53254094,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53760701,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54269092,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54777042,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55283972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55793125,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56302023,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56812005,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57321319,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57828426,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58335973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58843103,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59350983,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59851512,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60359130,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60864969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61372181,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61878995,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62386059,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62893250,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63398971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63907982,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64416007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64924027,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65432971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65941330,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
66448980,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
66957972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
67464969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
67972969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
68481973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
68991032,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69498971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
70007068,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
70516895,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
71025154,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
71532008,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
72039974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
72549032,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73055983,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73564236,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
74070986,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
74578007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75085974,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75592971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
76100991,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
76608975,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
77116973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
77624016,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78131187,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78636969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79142972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79652002,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80152077,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80661062,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
81171055,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
81680833,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
82188162,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
