timestamp,safety_switch_available,safety_off,override_available,override_enabled
85623977,1,1,0,0
86635079,1,1,0,0
87644009,1,1,0,0
88647297,1,1,0,0
89652135,1,1,0,0
90669514,1,1,0,0
91680630,1,1,0,0
92681746,1,1,0,0
93692878,1,1,0,0
94703991,1,1,0,0
95718923,1,1,0,0
96736332,1,1,0,0
97747364,1,1,0,0
98748475,1,1,0,0
99753277,1,1,0,0
100754347,1,1,0,0
101761822,1,1,0,0
102776665,1,1,0,0
103784059,1,1,0,0
104785155,1,1,0,0
105786363,1,1,0,0
106795298,1,1,0,0
107816333,1,1,0,0
108829633,1,1,0,0
109830730,1,1,0,0
110841884,1,1,0,0
111863077,1,1,0,0
112881883,1,1,0,0
113888467,1,1,0,0
114896354,1,1,0,0
115907401,1,1,0,0
116916343,1,1,0,0
117919617,1,1,0,0
118930719,1,1,0,0
119941839,1,1,0,0
120960699,1,1,0,0
121971765,1,1,0,0
122988707,1,1,0,0
123994129,1,1,0,0
124997341,1,1,0,0
126008486,1,1,0,0
127017340,1,1,0,0
128030647,1,1,0,0
129041769,1,1,0,0
130052868,1,1,0,0
131058393,1,1,0,0
132065085,1,1,0,0
133073969,1,1,0,0
134075006,1,1,0,0
135078347,1,1,0,0
136087259,1,1,0,0
137088318,1,1,0,0
138101626,1,1,0,0
139106009,1,1,0,0
140117704,1,1,0,0
141118473,1,1,0,0
142123725,1,1,0,0
143127120,1,1,0,0
144135978,1,1,0,0
145139278,1,1,0,0
146150368,1,1,0,0
147169207,1,1,0,0
148172586,1,1,0,0
149183693,1,1,0,0
150184760,1,1,0,0
151185901,1,1,0,0
152200528,1,1,0,0
153201403,1,1,0,0
154202552,1,1,0,0
155220145,1,1,0,0
156229126,1,1,0,0
157242292,1,1,0,0
158251105,1,1,0,0
159254461,1,1,0,0
160273241,1,1,0,0
161291411,1,1,0,0
162295475,1,1,0,0
163308852,1,1,0,0
164327557,1,1,0,0
165338698,1,1,0,0
166351970,1,1,0,0
167366654,1,1,0,0
168371875,1,1,0,0
169372909,1,1,0,0
170376208,1,1,0,0
171395058,1,1,0,0
172416126,1,1,0,0
173429449,1,1,0,0
174430490,1,1,0,0
175445272,1,1,0,0
176446019,1,1,0,0
177451407,1,1,0,0
178452480,1,1,0,0
179473609,1,1,0,0
180476974,1,1,0,0
181495704,1,1,0,0
182509040,1,1,0,0
183510095,1,1,0,0
184521192,1,1,0,0
185529958,1,1,0,0
186531021,1,1,0,0
187544405,1,1,0,0
188565452,1,1,0,0
189566532,1,1,0,0
190577580,1,1,0,0
191582144,1,1,0,0
192587445,1,1,0,0
193604668,1,1,0,0
194619670,1,1,0,0
195622933,1,1,0,0
196623994,1,1,0,0
197632839,1,1,0,0
198646121,1,1,0,0
199661943,1,1,0,0
200668282,1,1,0,0
201687170,1,1,0,0
202700451,1,1,0,0
203706335,1,1,0,0
204716094,1,1,0,0
205723624,1,1,0,0
206734676,1,1,0,0
207735814,1,1,0,0
208744597,1,1,0,0
209757981,1,1,0,0
210769061,1,1,0,0
211780041,1,1,0,0
212791121,1,1,0,0
213802189,1,1,0,0
214821037,1,1,0,0
215837941,1,1,0,0
216853236,1,1,0,0
217856550,1,1,0,0
218867588,1,1,0,0
219876446,1,1,0,0
220889753,1,1,0,0
221890826,1,1,0,0
222909645,1,1,0,0
223910687,1,1,0,0
224914092,1,1,0,0
225925143,1,1,0,0
226936370,1,1,0,0
227955107,1,1,0,0
228958389,1,1,0,0
229967296,1,1,0,0
230968343,1,1,0,0
231981646,1,1,0,0
232982698,1,1,0,0
233993806,1,1,0,0
235004896,1,1,0,0
236023684,1,1,0,0
237037162,1,1,0,0
238052910,1,1,0,0
239059255,1,1,0,0
240070342,1,1,0,0
241079163,1,1,0,0
242080330,1,1,0,0
243091404,1,1,0,0
244094725,1,1,0,0
245110534,1,1,0,0
246127068,1,1,0,0
247145836,1,1,0,0
248156907,1,1,0,0
249160172,1,1,0,0
250178998,1,1,0,0
251182381,1,1,0,0
252183451,1,1,0,0
253184598,1,1,0,0
254185633,1,1,0,0
