timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
17608555,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18115273,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18622000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
19129988,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
19636971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20144234,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20651972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21162007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21670050,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22177973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22685058,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23194030,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23700972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24143201,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24650006,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25157152,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25664006,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26172997,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26680024,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27187166,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27695003,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28202207,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28708969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29216747,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29723090,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30228969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30736173,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31243593,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31750969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32257143,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32763969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33271104,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33778410,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34286182,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34794989,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35302094,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35808987,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
36317968,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
36826676,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37332374,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37840146,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38348059,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38856085,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39364982,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39872175,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40380126,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40890034,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41399971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41907302,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42414538,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42921973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43423114,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43930056,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44435970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44943130,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45449979,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45960522,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46469187,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46975068,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47482969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47989998,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48498970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49009068,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49516037,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50025043,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50533051,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51038982,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51547160,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52055167,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52561971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53069971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53578092,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54085047,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54591969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55102172,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55611570,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56119061,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56628970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57138038,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57645970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58152990,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58661464,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59167969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59674988,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60181867,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60691000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61200002,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61708470,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62214027,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62723215,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63231800,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63739973,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64248008,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64755066,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65262010,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65768013,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
66274972,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
66783072,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
67290022,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
67800006,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
68307470,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
68815998,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69324970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69832330,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
70337971,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
70846340,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
71354969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
71862012,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
72369112,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
72877426,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73384861,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73893004,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
74401011,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
74908970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75416049,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75926003,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
76435089,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
76942969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
77451024,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
77960007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78469077,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78978041,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79486026,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79995896,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80503022,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
81010987,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
81517162,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
82025162,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
82533551,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
83041094,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
83550177,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
84055976,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
84562968,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
85070049,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
85576969,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
86086167,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
86593970,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
87101069,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
87610029,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
88117088,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
88624081,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
89131100,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
89637982,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90145018,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90652024,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
91159113,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
91667160,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
92173993,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
92682967,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
93192980,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
93699968,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94210000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94717118,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95225071,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95732993,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
96242062,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
96749244,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
97258967,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
97765103,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
