timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
18066468,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18570965,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
19077285,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
19584430,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20091066,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20598020,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21104103,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21610269,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22117027,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22623142,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23129964,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23639165,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24147962,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24658206,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25166023,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25673133,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26180963,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26681121,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27189010,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27698144,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28207171,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28715322,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29223239,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29731247,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30239964,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30746998,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31254987,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31762966,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32270262,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32777997,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33285998,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33786120,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34139140,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
34647127,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
34669237,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
35176369,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
35685151,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
36193998,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
36701962,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
37211278,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
37717992,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
38225001,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
38734125,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
39243010,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
39749963,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
40257047,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
40765072,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
41273193,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
41780965,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
42287964,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
42796201,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
43306006,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
43812963,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
44322963,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
44830018,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
45336965,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
45843985,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
46351964,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
46859962,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
47368092,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
47875083,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
48381976,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
50411063,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
54461153,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
54968349,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
55474964,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
55982166,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
56489962,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
56999297,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
57507020,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
58014274,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
58520980,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
59030091,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
59537968,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
60044997,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
60554167,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
61062128,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
61568964,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
62077234,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
62587963,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
63098002,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
63605987,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
64115306,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
64622028,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
65129962,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
65637962,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
66146197,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
66654267,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
67162021,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
67671033,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
68178149,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
68686990,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
69194174,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
69702090,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
70209965,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
70719996,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
71227964,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
71737995,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
72245240,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
72753046,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
73263083,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
73769999,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
74277988,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
74787963,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
75288445,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
75799138,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
76309989,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
76813447,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
77315079,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
77818089,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
78326534,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
78833125,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
79341968,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
79851128,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
80359026,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
80866961,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
81374989,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
81883040,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
82389999,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
82900084,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
83409096,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
83918006,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
84425166,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
84932049,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
85440965,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
85948996,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
86454965,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
86963079,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
87472506,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
87981241,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
88490329,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
88998202,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
89498437,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
90005961,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
90512967,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
91021966,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
91529354,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
92036996,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
92544963,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
93055050,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
93556100,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
94064963,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
94565089,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
95073157,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
